prd_id,prd_key,prd_nm,prd_cost,prd_line,prd_start_dt,prd_end_dt
4259,CL-CA-523-60,ML ML Road Front Wheel - Blue- 60,2156.0,,2019-12-27,2019-05-11
4452,CL-SH-644-48,ML LL Touring Seat/Saddle - Yellow- 48,1613.0,R ,2021-08-12,
5281,CO-RF-733-62,ML LL Road Pedal - Black- 62,2793.0,M ,2017-04-28,
5608,AC-TT-195-42,HL Road - Black- 42,1459.0,R ,2016-01-23,2020-03-24
5172,AC-HE-842-38,HL Racing Socks - Red- 38,2115.0,S ,2018-02-26,
6128,CO-PD-555-44,HL AWC Logo Cap - Silver- 44,2139.0,M ,2017-12-21,2017-01-15
1675,CO-FO-413-42,HL ML Mountain Rear Wheel - Red- 42,3200.0,T ,2021-05-03,2023-01-05
1404,CO-HB-832-38,HL Rear Derailleur - Black- 38,3133.0,M ,2015-05-05,
6319,AC-TT-271-52,ML Short - Red- 52,2276.0,M ,2017-04-05,2018-05-10
6747,BI-MB-110-42,ML LL Mountain Pedal - Red- 42,1516.0,R ,2021-07-29,2025-12-15
3083,AC-LO-812-48,LL Water Bottle - Yellow- 48,2783.0,R ,2012-01-11,
1294,CL-TI-289-48,LL HL Touring Handlebars - White- 48,2758.0,S ,2018-03-06,
6641,CO-FO-466-48,ML LL Road Tire - White- 48,2775.0,R ,2014-02-11,
2743,AC-BS-130-38,HL ML Headset - Yellow- 38,351.0,T ,2022-03-28,
6897,CO-BR-427-58,LL Touring Front Wheel - White- 58,2612.0,R ,2016-08-08,2017-03-19
5575,CL-VE-331-62,HL ML Crankset - Yellow- 62,2134.0,M ,2019-01-27,2020-10-31
746,AC-BC-825-44,HL Mountain Bottle Cage - Silver- 44,2217.0,M ,2021-10-11,2024-01-23
5655,CL-CA-100-42,LL ML Road Pedal - Red- 42,386.0,R ,2019-11-24,
2030,CL-SH-626-58,LL HL Mountain Front Wheel - Black- 58,2700.0,R ,2023-12-27,2027-06-16
4846,CL-JE-834-42,LL Mountain - Red- 42,2456.0,S ,2024-04-04,2027-09-15
4329,AC-CL-777-58,LL Men's Bib - Blue- 58,442.0,R ,2014-11-03,
5650,BI-RB-375-62,HL Long - Red- 62,,T ,2012-10-15,2016-04-13
2856,AC-PA-595-52,ML HL Mountain Tire - Yellow- 52,939.0,T ,2013-05-12,
4457,AC-BS-340-42,HL ML Mountain Handlebars - Red- 42,2161.0,M ,2012-05-26,
4917,CO-TF-389-48,LL LL Mountain Tire - Silver- 48,,T ,2021-08-11,2023-10-16
1572,BI-MB-760-52,LL ML Road Seat/Saddle - Yellow- 52,1729.0,,2018-03-08,
4191,CL-GL-517-60,ML Fender Set - White- 60,,,2024-10-16,
3883,AC-HP-453-60,LL HL Fork - Black- 60,3116.0,S ,2017-01-11,
1997,CL-SO-627-60,ML HL Touring Seat/Saddle - Blue- 60,1735.0,T ,2018-11-17,
5064,CO-SA-322-60,LL LL Road Handlebars - Yellow- 60,655.0,,2019-08-17,
4321,CL-TI-606-62,LL LL Mountain Pedal - Red- 62,2111.0,R ,2021-01-14,2022-12-20
5225,CL-VE-559-52,ML HL Road Tire - Red- 52,336.0,,2012-01-13,
4415,CO-WH-796-60,ML LL Mountain Tire - Blue- 60,1972.0,T ,2013-08-26,2017-12-03
3218,CO-HS-738-60,LL Water Bottle - Red- 60,2601.0,R ,2019-06-26,
1893,CO-BR-812-42,LL Mountain Bottle Cage - Silver- 42,1911.0,S ,2012-05-17,
3438,CL-SH-789-42,LL LL Mountain Rear Wheel - Yellow- 42,1707.0,R ,2011-06-08,
2613,CO-CS-160-60,ML Touring - Yellow- 60,1659.0,R ,2021-04-07,
5818,AC-HE-929-44,ML ML Fork - Silver- 44,2213.0,M ,2017-12-25,2019-07-16
1101,CL-CA-592-38,ML LL Mountain Pedal - Black- 38,3024.0,R ,2023-08-30,
1672,CL-SO-344-38,ML Road Bottle Cage - White- 38,1153.0,T ,2015-04-15,
1716,CO-BB-602-58,ML HL Touring Frame - Blue- 58,,T ,2020-10-12,2023-11-13
2374,AC-LI-952-38,HL LL Road Front Wheel - Yellow- 38,-2654.0,S ,2017-10-22,2018-07-06
1697,CL-CA-661-38,HL ML Road Tire - Red- 38,2053.0,R ,2016-06-07,
6196,CO-HS-719-52,HL Classic Vest - Silver- 52,933.0,R ,2021-04-26,2025-04-23
641,CO-TF-326-60,ML LL Road Tire - Black- 60,1206.0,M ,2011-05-23,
3110,AC-LI-542-60,LL Sport - Silver- 60,763.0,T ,2023-11-28,2025-01-20
1308,CL-SH-697-44,LL Mountain Bike Socks - Black- 44,1975.0,R ,2013-03-25,
2723,CO-MF-141-48,HL Sport - Blue- 48,1224.0,T ,2014-02-05,
2019,CO-MF-513-42,LL HL Mountain Handlebars - Blue- 42,1297.0,S ,2019-05-22,2020-05-09
5417,CO-CS-665-58,ML LL Mountain Front Wheel - White- 58,,R ,2016-01-18,
1433,CO-HS-773-58,ML ML Road Frame - Red- 58,2138.0,R ,2019-10-31,2022-08-14
5155,CO-HB-849-58,HL Men's Sports Shorts - Silver- 58,3490.0,S ,2013-07-30,
5671,CL-TI-163-38,ML HL Bottom Bracket - Blue- 38,1936.0,R ,2023-07-12,
2696,CO-CS-400-52,ML Chain - White- 52,351.0,M ,2022-05-11,
6002,CL-JE-806-44,HL Long - Blue- 44,1271.0,M ,2018-06-07,
6463,CO-CH-757-58,ML ML Mountain Front Wheel - Blue- 58,1753.0,S ,2020-08-02,2024-08-27
4819,BI-RB-372-60,HL ML Road Frame - Red- 60,3314.0,R ,2012-06-28,2013-03-02
3092,BI-TB-921-42,HL LL Touring Frame - Red- 42,1419.0,S ,2014-02-22,2015-07-23
478,CO-PD-367-38,HL HL Road Pedal - Blue- 38,1736.0,S ,2020-11-11,2022-02-08
367,CO-PD-181-42,HL Touring - Silver- 42,3150.0,S ,2024-11-24,
5375,CL-SO-901-38,HL HL Mountain Front Wheel - Yellow- 38,1280.0,T ,2019-11-27,
4030,CO-RF-623-60,HL Bike Wash - Yellow- 60,868.0,S ,2023-05-25,2024-10-23
4772,AC-LI-540-42,ML Water Bottle - Yellow- 42,623.0,R ,2021-06-03,
2605,CO-MF-417-60,LL LL Road Front Wheel - Yellow- 60,1433.0,S ,2012-01-26,2013-03-27
3486,CL-SH-763-42,LL LL Crankset - White- 42,404.0,T ,2018-09-07,2020-06-12
6399,AC-FE-231-58,HL HL Mountain Frame - White- 58,2883.0,S ,2012-02-20,
1090,CL-JE-926-38,HL HL Touring Frame - Red- 38,2970.0,M ,2022-04-27,2025-04-11
812,CO-BR-827-52,LL ML Mountain Seat/Saddle - Yellow- 52,3089.0,S ,2017-01-29,
927,CO-TF-248-58,LL LL Road Pedal - Silver- 58,,T ,2012-07-14,
5552,AC-BS-956-52,HL Racing Socks - Silver- 52,1997.0,S ,2016-02-03,2017-06-13
3159,AC-BS-970-44,HL ML Mountain Frame - Red- 44,494.0,M ,2013-10-05,
2546,CO-HS-167-52,HL Road Tire Tube - White- 52,,M ,2019-10-23,2022-10-14
2677,AC-PA-114-44,LL HL Road Seat/Saddle - Black- 44,2222.0,M ,2015-02-15,
1778,AC-PU-862-62,HL LL Road Front Wheel - Blue- 62,2066.0,S ,2013-12-14,
308,CL-SH-758-42,LL LL Mountain Tire - Black- 42,,R ,2022-03-17,2024-08-27
1747,CO-SA-879-58,ML ML Road Rear Wheel - Yellow- 58,1819.0,S ,2013-04-03,2015-07-02
4458,AC-HE-181-48,LL LL Touring Seat/Saddle - Yellow- 48,,T ,2011-09-03,
5895,AC-LO-136-44,LL LL Mountain Frame - Black- 44,1108.0,,2023-10-24,2024-08-19
1367,CO-RF-986-42,HL ML Mountain Tire - Red- 42,991.0,M ,2020-03-27,2024-07-15
2338,AC-HE-747-58,ML Fender Set - Red- 58,,R ,2015-11-17,
6849,AC-BC-546-60,HL Hitch Rack - Blue- 60,,M ,2023-08-22,2027-03-21
6290,CL-SH-435-62,LL ML Road Pedal - Red- 62,215.0,S ,2017-09-24,2020-06-22
4765,AC-HP-332-44,HL HL Mountain Front Wheel - Red- 44,1170.0,T ,2016-05-03,2017-02-13
5287,AC-BS-703-58,ML HL Mountain Frame - Silver- 58,1770.0,R ,2024-02-29,
2365,CO-RF-168-48,ML ML Crankset - Red- 48,3273.0,T ,2013-01-22,
4589,AC-PA-940-42,ML HL Road Frame - Blue- 42,1313.0,S ,2015-12-28,2017-09-11
5676,BI-MB-669-60,LL Chain - White- 60,,R ,2022-07-04,
6866,AC-CL-836-38,ML Touring Tire - Black- 38,1126.0,M ,2023-07-24,2026-07-30
2620,AC-CL-274-62,HL Taillights - Blue- 62,1504.0,M ,2013-12-08,
2449,CL-SH-192-52,HL LL Road Handlebars - Black- 52,2103.0,M ,2011-07-09,
5532,CL-VE-668-38,LL LL Mountain Handlebars - White- 38,,R ,2023-11-15,2026-07-05
3027,CO-TF-125-38,HL ML Road Front Wheel - Black- 38,541.0,M ,2022-12-19,2026-07-25
774,CO-SA-702-42,ML ML Fork - Yellow- 42,2095.0,S ,2025-01-05,
800,AC-LI-516-52,LL HL Crankset - White- 52,1082.0,S ,2017-11-14,2022-04-04
258,BI-RB-604-52,ML HL Mountain Tire - Red- 52,1844.0,M ,2020-11-02,
5130,CO-HB-577-44,HL LL Road Tire - Red- 44,2182.0,S ,2012-11-09,2013-10-22
4265,AC-BC-436-42,LL Headlights - White- 42,939.0,S ,2011-06-26,
3079,CO-MF-679-60,ML ML Mountain Rear Wheel - Red- 60,2044.0,M ,2023-05-04,2025-12-02
6743,CL-VE-232-58,ML LL Touring Seat/Saddle - White- 58,1623.0,R ,2020-02-06,
6042,CO-HS-512-44,LL ML Road Frame - Blue- 44,3349.0,S ,2021-03-08,
6215,CO-CH-406-60,HL Chain - Black- 60,2346.0,R ,2022-12-31,2026-05-25
5163,CL-GL-895-42,ML LL Headset - Yellow- 42,1093.0,M ,2011-02-27,2013-09-27
4714,BI-RB-714-48,HL HL Mountain Rear Wheel - Silver- 48,3091.0,,2017-01-12,2019-10-09
1548,CL-BS-836-52,ML ML Road Rear Wheel - Yellow- 52,2475.0,T ,2019-07-08,
3268,CO-PD-662-42,HL LL Road Seat/Saddle - Yellow- 42,3054.0,S ,2015-05-06,
2477,CL-JE-548-44,ML HL Touring Seat/Saddle - Blue- 44,2548.0,T ,2018-12-16,
5571,CO-HS-977-38,HL ML Road Tire - Silver- 38,3467.0,M ,2022-02-05,2023-02-17
6869,CO-CH-769-62,ML HL Road Pedal - Black- 62,2820.0,S ,2018-12-23,
743,CO-BB-700-60,LL Water Bottle - White- 60,3096.0,,2021-07-25,
6850,BI-TB-504-60,ML LL Mountain Handlebars - Red- 60,1184.0,T ,2011-07-13,2015-02-03
1375,AC-PA-414-62,HL Mountain Pump - Black- 62,1741.0,M ,2016-10-09,2020-12-25
6676,CO-PD-120-60,ML HL Road Frame - Yellow- 60,1583.0,S ,2013-10-29,2014-08-02
727,AC-FE-988-44,ML Mountain Pump - Red- 44,487.0,S ,2017-02-04,
2529,AC-FE-529-42,HL Men's Sports Shorts - Yellow- 42,-112.0,S ,2012-12-07,
3350,CO-SA-264-44,LL HL Road Front Wheel - Red- 44,1399.0,S ,2012-04-11,
5231,AC-CL-641-62,LL HL Crankset - Black- 62,2904.0,S ,2014-07-30,
5351,AC-BR-420-58,ML ML Bottom Bracket - Silver- 58,120.0,R ,2020-05-07,2021-11-02
3028,AC-FE-468-52,LL LL Mountain Tire - Black- 52,1898.0,R ,2014-11-29,2014-05-08
5615,CL-SO-205-44,ML Chain - Blue- 44,2054.0,M ,2015-01-24,2017-07-26
4479,CO-BB-454-48,ML Front Derailleur - Black- 48,1740.0,R ,2021-03-30,2022-02-22
3741,AC-BS-158-60,LL LL Fork - White- 60,92.0,R ,2012-04-14,
6387,AC-LO-596-58,ML Touring - Black- 58,61.0,S ,2013-08-25,2016-02-12
857,CL-CA-407-44,HL ML Touring Seat/Saddle - Red- 44,3364.0,T ,2016-02-21,
550,CL-BS-956-44,ML Hitch Rack - Black- 44,733.0,S ,2018-10-31,2021-01-20
2791,CO-BR-431-48,HL LL Mountain Seat/Saddle - White- 48,1050.0,T ,2013-10-18,2017-09-10
1055,CL-VE-290-62,HL LL Mountain Rear Wheel - Silver- 62,,M ,2011-10-28,2013-02-03
3393,CO-HS-598-44,HL Touring - Silver- 44,949.0,T ,2018-11-15,2021-01-18
4987,AC-PU-509-60,ML Men's Bib - White- 60,2188.0,M ,2016-07-17,2019-03-01
3090,CO-CH-256-38,LL HL Road Handlebars - Blue- 38,,,2024-10-28,2026-12-26
5058,AC-TT-835-44,ML Touring Pedal - Black- 44,3289.0,M ,2016-06-08,
4618,CL-SH-239-38,LL LL Road Handlebars - Black- 38,3454.0,M ,2024-01-08,2027-12-28
4997,AC-FE-571-60,HL HL Touring Handlebars - Yellow- 60,135.0,R ,2013-03-02,
5388,CL-GL-209-52,LL HL Mountain Frame - White- 52,2654.0,,2020-08-01,
3480,CO-HB-576-60,HL ML Mountain Tire - Red- 60,1464.0,T ,2023-04-24,
2185,AC-HE-293-58,HL Women's Mountain Shorts - Black- 58,2798.0,S ,2022-08-22,
3646,CL-GL-938-52,LL HL Road Handlebars - White- 52,3461.0,S ,2014-01-22,2013-11-07
5262,AC-BS-901-58,LL Touring Tire Tube - White- 58,763.0,T ,2016-04-25,2017-11-06
3711,CO-HS-980-60,LL ML Mountain Seat/Saddle - White- 60,2760.0,S ,2020-08-19,
248,CL-JE-783-48,HL Front Brakes - Silver- 48,,S ,2017-06-07,
3304,CL-SH-382-42,LL HL Headset - Silver- 42,2923.0,M ,2014-06-23,
4171,AC-BR-584-58,LL Road Tire Tube - Yellow- 58,2114.0,R ,2017-07-16,
3226,CO-BR-681-42,ML LL Touring Handlebars - White- 42,162.0,R ,2017-01-23,2018-01-18
2043,CO-PD-690-62,LL Road Bottle Cage - Red- 62,1725.0,S ,2018-08-24,
1298,AC-CL-957-52,HL LL Road Front Wheel - Blue- 52,2015.0,M ,2013-04-22,
1740,AC-LO-699-60,HL Hydration Pack - Black- 60,1773.0,R ,2014-12-09,
4243,AC-TT-139-62,LL HL Road Seat/Saddle - White- 62,1365.0,M ,2011-09-25,2013-11-14
3614,AC-PA-437-38,HL HL Touring Seat/Saddle - Silver- 38,42.0,R ,2021-08-11,
3706,AC-BS-913-62,ML HL Road Pedal - Blue- 62,2328.0,S ,2013-10-24,
971,BI-TB-259-52,HL Short - Blue- 52,2246.0,T ,2015-06-07,
5173,AC-PA-781-42,LL ML Headset - Silver- 42,959.0,S ,2024-10-19,
944,AC-LI-432-38,HL ML Mountain Tire - Black- 38,1303.0,R ,2024-01-31,2027-10-02
1699,CL-SH-323-48,HL ML Mountain Handlebars - Blue- 48,2205.0,T ,2018-05-25,
4952,CL-BS-817-42,LL ML Road Tire - Silver- 42,110.0,M ,2017-07-06,2020-01-27
3656,AC-FE-860-38,LL Rear Brakes - White- 38,1224.0,S ,2014-02-24,2016-03-11
1207,AC-LO-598-44,HL Touring Pedal - Red- 44,1080.0,R ,2020-07-27,
3374,AC-HE-948-42,LL ML Headset - Black- 42,2346.0,M ,2019-05-01,2023-01-06
1938,CO-MF-717-52,HL Road Tire Tube - Yellow- 52,2511.0,M ,2019-04-05,
1844,AC-CL-124-58,LL All - Red- 58,1279.0,T ,2018-08-02,
3389,AC-TT-627-38,LL Rear Brakes - Red- 38,1366.0,T ,2013-06-12,
3813,CL-JE-712-60,LL Road Bottle Cage - Red- 60,821.0,T ,2018-06-29,
4541,CL-TI-374-42,HL Road - Silver- 42,1079.0,R ,2020-11-16,2025-06-29
5695,AC-BC-151-44,ML ML Touring Seat/Saddle - Blue- 44,2889.0,T ,2018-12-01,2023-10-13
2223,CO-FO-866-42,LL Touring Rear Wheel - Silver- 42,2709.0,S ,2024-12-27,
5866,CL-TI-177-52,HL ML Road Tire - Silver- 52,281.0,T ,2019-05-08,
6082,CL-SO-350-62,LL LL Touring Seat/Saddle - Red- 62,2477.0,T ,2024-08-31,2027-07-01
4933,AC-FE-318-52,LL Mountain Tire Tube - White- 52,,M ,2020-07-20,
4179,CO-WH-867-52,HL Women's Tights - Blue- 52,527.0,T ,2018-09-13,
1118,CL-TI-934-60,ML Cable Lock - White- 60,1935.0,T ,2011-05-24,2016-04-26
1434,AC-PU-771-60,HL LL Road Front Wheel - Yellow- 60,2009.0,R ,2012-04-06,
6719,CL-SO-890-60,LL ML Road Seat/Saddle - White- 60,3468.0,M ,2021-09-14,
2175,AC-HP-449-44,LL Sport - Black- 44,2949.0,T ,2018-06-20,
5592,BI-MB-136-60,LL ML Mountain Front Wheel - White- 60,2020.0,R ,2020-05-01,
2313,CO-BR-371-62,ML LL Mountain Handlebars - Silver- 62,2153.0,S ,2016-09-21,2018-12-16
6658,AC-FE-968-58,LL Road - Silver- 58,3367.0,R ,2023-11-09,2028-03-16
3886,AC-FE-406-42,HL Front Brakes - Red- 42,1219.0,S ,2021-08-16,
5826,CL-VE-712-44,ML LL Headset - Yellow- 44,1462.0,T ,2024-08-13,
2817,CO-RF-979-52,LL HL Road Handlebars - Black- 52,1261.0,S ,2013-09-03,2017-09-24
1417,AC-FE-840-38,HL HL Road Seat/Saddle - Red- 38,1662.0,R ,2015-06-26,
1773,CO-MF-262-42,ML Mountain Pump - White- 42,,R ,2011-10-22,2011-08-28
525,CL-TI-946-42,HL ML Mountain Front Wheel - Black- 42,629.0,T ,2014-10-10,
5182,AC-BS-633-52,ML HL Road Tire - Red- 52,2583.0,T ,2022-10-20,
233,CO-BR-599-48,ML LL Mountain Front Wheel - Black- 48,,M ,2024-04-01,
6575,AC-TT-663-44,ML HL Road Front Wheel - Blue- 44,,M ,2016-03-11,2017-10-03
2085,AC-LO-539-38,HL ML Headset - Red- 38,2704.0,T ,2012-07-14,2013-09-08
3314,CO-FO-915-44,LL ML Road Tire - Silver- 44,3170.0,S ,2020-10-08,
4414,AC-CL-158-62,LL LL Road Rear Wheel - White- 62,741.0,T ,2015-04-15,
1885,CO-SA-100-48,ML ML Road Seat/Saddle - White- 48,2759.0,S ,2019-09-06,
4866,AC-PA-632-44,LL AWC Logo Cap - Silver- 44,,S ,2015-06-23,
4858,AC-HE-139-62,ML Headlights - Blue- 62,1736.0,R ,2021-11-14,
2882,AC-BC-638-52,LL HL Touring Frame - Blue- 52,191.0,,2022-02-02,
1851,AC-FE-575-38,HL Mountain Pump - Yellow- 38,1198.0,T ,2012-04-10,
4521,CO-SA-813-38,LL LL Bottom Bracket - Red- 38,1775.0,S ,2021-06-29,2024-11-10
4794,AC-HP-632-52,LL ML Fork - Black- 52,2257.0,M ,2021-05-26,
2648,CO-FO-831-52,ML Minipump - Blue- 52,2393.0,R ,2015-01-14,
1832,CL-TI-858-44,LL Hitch Rack - White- 44,791.0,T ,2017-08-12,
1081,AC-HP-598-48,LL All - Blue- 48,119.0,T ,2021-07-17,2025-03-08
5513,AC-HE-716-60,LL HL Touring Frame - Blue- 60,1933.0,R ,2025-03-09,2027-06-02
4216,AC-PA-925-38,ML Half - Yellow- 38,2054.0,R ,2018-03-29,2019-10-19
5307,AC-TT-545-44,LL HL Touring Seat/Saddle - Red- 44,3260.0,R ,2016-08-31,
656,CO-FO-908-42,HL LL Mountain Handlebars - Silver- 42,680.0,M ,2016-06-25,2019-12-20
972,AC-LI-289-38,HL HL Mountain Rear Wheel - White- 38,678.0,T ,2016-04-04,
2028,AC-BS-904-58,HL LL Fork - Yellow- 58,2486.0,S ,2015-09-15,
4991,AC-BC-833-52,HL LL Touring Frame - White- 52,2061.0,R ,2018-08-04,2022-07-05
531,BI-TB-907-60,ML ML Mountain Pedal - Black- 60,286.0,M ,2012-03-27,2015-03-26
5869,CO-HS-966-48,LL Short - White- 48,2609.0,S ,2024-10-13,
3815,CO-HS-347-44,LL LL Crankset - Silver- 44,2806.0,M ,2020-05-12,
2822,CL-VE-499-60,HL HL Road Front Wheel - Blue- 60,,R ,2012-05-11,2013-11-29
3708,CL-GL-723-42,HL Chain - White- 42,7.0,T ,2018-12-16,
376,CL-BS-827-38,ML HL Touring Seat/Saddle - Black- 38,2850.0,M ,2012-10-18,
1981,AC-BS-600-62,HL ML Fork - Black- 62,437.0,R ,2024-10-11,
834,BI-MB-624-38,HL Mountain Pump - Red- 38,469.0,R ,2019-10-10,2023-03-31
5410,CL-JE-271-38,HL LL Bottom Bracket - Silver- 38,3221.0,T ,2013-05-17,2014-06-04
2976,AC-LI-381-52,LL LL Touring Frame - White- 52,238.0,S ,2019-11-18,
5328,AC-PU-421-62,ML ML Touring Seat/Saddle - Red- 62,3136.0,S ,2014-05-04,2017-12-06
4317,CO-PD-723-60,LL LL Mountain Pedal - Red- 60,,S ,2017-12-17,
4661,AC-PU-204-44,ML HL Mountain Pedal - Blue- 44,1111.0,S ,2012-08-29,
1619,CO-CS-751-44,LL ML Mountain Frame - Yellow- 44,877.0,S ,2020-04-23,
6783,CO-CH-407-38,HL HL Touring Frame - Yellow- 38,,T ,2015-05-18,
4402,CO-SA-245-42,LL HL Road Front Wheel - Silver- 42,1344.0,T ,2017-08-16,
3857,CO-HB-537-44,LL ML Road Handlebars - Blue- 44,2486.0,R ,2013-04-15,2014-03-10
5521,CO-FO-948-60,ML LL Road Pedal - Black- 60,793.0,M ,2016-05-10,2021-01-26
5132,CO-MF-758-62,HL LL Bottom Bracket - Silver- 62,1924.0,S ,2018-10-09,
360,AC-BC-438-60,HL Mountain Pump - White- 60,3434.0,,2015-02-20,
6144,AC-HE-460-38,ML Men's Bib - Silver- 38,1256.0,S ,2023-03-19,2022-09-29
4021,CL-JE-113-38,HL HL Road Pedal - Blue- 38,1319.0,S ,2017-12-13,
3655,CO-BR-770-44,ML ML Mountain Front Wheel - Red- 44,1877.0,R ,2022-06-29,2023-10-01
4271,AC-FE-488-52,ML Touring Pedal - Black- 52,1284.0,S ,2017-11-04,2020-02-01
4850,AC-BC-213-38,ML HL Mountain Seat/Saddle - Silver- 38,,R ,2012-01-15,
424,CO-HB-220-48,LL LL Road Handlebars - Silver- 48,,R ,2023-01-18,
6615,CL-JE-522-38,ML Hitch Rack - Red- 38,3224.0,R ,2023-02-06,2024-02-26
3052,CL-VE-692-48,HL LL Touring Frame - White- 48,1365.0,T ,2015-07-27,
1206,AC-CL-158-62,HL HL Mountain Pedal - Black- 62,1863.0,S ,2018-12-29,2021-09-05
1976,CO-WH-892-58,ML ML Mountain Handlebars - White- 58,2342.0,R ,2017-08-08,2019-07-03
3960,AC-PA-944-62,ML LL Road Handlebars - Red- 62,1829.0,T ,2011-10-08,
6515,BI-MB-817-38,LL Hitch Rack - Blue- 38,2870.0,R ,2017-07-08,
5774,AC-LO-299-42,ML Half - White- 42,3245.0,T ,2019-01-09,
4386,AC-PA-909-48,HL HL Headset - Black- 48,430.0,S ,2020-10-20,
822,CO-FO-223-48,LL LL Road Pedal - Black- 48,2645.0,R ,2019-08-24,2020-07-16
2985,AC-BC-558-38,HL HL Touring Handlebars - Blue- 38,3014.0,T ,2017-03-07,2021-12-15
6102,AC-LO-298-60,LL ML Mountain Rear Wheel - White- 60,369.0,M ,2020-05-15,2024-10-01
5109,CO-SA-527-58,HL ML Mountain Seat/Saddle - White- 58,1792.0,R ,2022-10-24,2025-11-30
242,CO-CS-415-42,LL ML Mountain Rear Wheel - Black- 42,2645.0,M ,2021-01-11,2022-11-12
1124,AC-FE-209-38,LL ML Mountain Tire - Blue- 38,170.0,R ,2011-02-12,
221,CL-SH-327-62,HL Racing Socks - Yellow- 62,3182.0,M ,2024-12-19,
497,CO-TF-907-42,HL Touring Tire - Red- 42,2564.0,S ,2014-07-15,
2509,AC-BR-446-38,ML HL Fork - Blue- 38,2142.0,S ,2016-03-22,
4847,CO-BB-516-62,HL Taillights - Yellow- 62,1010.0,R ,2012-09-14,
3201,CO-BR-993-38,HL LL Road Pedal - Blue- 38,2725.0,T ,2020-05-13,2024-11-12
3488,AC-FE-633-58,ML Patch Kit/8 Patches - White- 58,1254.0,S ,2021-01-18,
1439,AC-LO-163-52,HL ML Fork - Red- 52,106.0,S ,2024-10-02,
3842,CL-SH-273-44,LL HL Touring Frame - Yellow- 44,3454.0,T ,2021-07-26,
6739,AC-BS-158-60,LL LL Fork - White- 60,92.0,R ,2012-04-14,
1546,CO-FO-148-62,ML LL Mountain Front Wheel - Blue- 62,255.0,S ,2012-03-17,
2307,AC-BR-945-60,LL Taillights - Blue- 60,65.0,M ,2016-10-20,
5567,CO-SA-917-52,ML HL Touring Frame - Black- 52,3036.0,T ,2013-08-22,
5778,CO-BB-163-48,HL ML Headset - Yellow- 48,,R ,2011-07-07,
1451,AC-FE-872-58,ML LL Mountain Handlebars - Blue- 58,886.0,M ,2018-01-09,2019-08-13
5134,CO-RF-227-38,HL LL Touring Frame - Black- 38,393.0,M ,2023-04-25,2024-11-19
2201,CO-MF-225-38,HL Classic Vest - Silver- 38,2064.0,R ,2024-11-27,2025-12-11
3309,CO-CH-651-52,LL Front Derailleur - White- 52,3009.0,R ,2023-01-31,2024-03-06
3973,CO-FO-202-60,LL ML Mountain Pedal - White- 60,1014.0,T ,2013-04-16,2015-01-03
6609,CL-SO-123-62,ML HL Road Frame - White- 62,2378.0,R ,2011-11-05,
4209,CL-SH-559-62,HL ML Mountain Tire - Yellow- 62,,T ,2015-03-25,2019-07-10
4108,AC-PA-918-42,HL ML Road Pedal - Blue- 42,2425.0,S ,2020-11-16,2022-04-10
3921,CO-PD-819-44,LL Minipump - Silver- 44,1062.0,R ,2025-01-08,
477,BI-TB-392-62,ML HL Touring Seat/Saddle - Red- 62,,M ,2017-10-30,
763,AC-PA-240-44,LL ML Touring Seat/Saddle - Black- 44,1115.0,S ,2020-08-20,2023-03-16
2656,CO-MF-969-60,ML Headlights - White- 60,2997.0,R ,2021-02-22,
4832,CO-HS-713-38,LL LL Mountain Pedal - Yellow- 38,3335.0,R ,2020-05-27,2023-12-02
6660,AC-PA-135-38,HL Road Tire Tube - Yellow- 38,2643.0,R ,2015-10-09,2016-07-07
6161,AC-BR-481-62,LL Touring Pedal - Blue- 62,-2456.0,M ,2011-08-21,2013-09-24
2573,AC-CL-236-48,ML Road - Blue- 48,103.0,R ,2015-02-12,
6483,AC-LI-816-42,HL ML Road Tire - Yellow- 42,413.0,S ,2018-06-26,
5587,CO-DE-162-62,ML LL Mountain Rear Wheel - Yellow- 62,1052.0,R ,2014-04-06,
3428,CL-TI-471-60,ML Patch Kit/8 Patches - Yellow- 60,2828.0,M ,2016-01-09,2017-10-26
4042,AC-LI-150-38,LL LL Mountain Seat/Saddle - Red- 38,434.0,M ,2017-03-22,
2327,AC-FE-105-48,ML Classic Vest - Red- 48,,M ,2021-12-19,2025-12-25
2284,CO-HS-638-62,HL Long - White- 62,1362.0,S ,2020-07-08,2025-01-21
4475,AC-TT-956-44,ML LL Road Tire - Red- 44,3298.0,,2017-09-23,
6418,AC-CL-915-38,HL LL Mountain Seat/Saddle - Red- 38,2386.0,T ,2019-05-22,2018-08-30
1523,CO-CH-244-48,HL HL Touring Seat/Saddle - Yellow- 48,1161.0,R ,2020-04-05,2023-08-19
5514,CO-DE-819-62,HL Headlights - Yellow- 62,2343.0,S ,2022-08-15,
4041,CL-BS-284-44,ML ML Mountain Rear Wheel - Blue- 44,2929.0,T ,2011-10-17,
6124,BI-MB-939-44,LL Patch Kit/8 Patches - Yellow- 44,364.0,,2011-09-16,
6559,AC-TT-997-62,LL ML Touring Seat/Saddle - White- 62,1262.0,S ,2019-04-18,
5453,AC-TT-227-60,ML ML Crankset - White- 60,637.0,S ,2023-12-14,
5386,AC-FE-630-48,LL Water Bottle - Red- 48,768.0,T ,2024-06-03,
1499,AC-LI-886-52,LL LL Mountain Frame - Black- 52,1879.0,R ,2011-03-10,
